Date.Time,location,position,depth,Temp,Humdity
12/12/16 8:34,bottom 3,Grassland,above ground,31.135,33.415
12/12/16 8:44,bottom 3,Grassland,above ground,32.634,32.124
12/12/16 8:54,bottom 3,Grassland,above ground,32.134,31.477
12/12/16 9:04,bottom 3,Grassland,above ground,32.634,31.477
12/12/16 9:14,bottom 3,Grassland,above ground,34.632,28.222
12/12/16 9:24,bottom 3,Grassland,above ground,33.633,30.179
12/12/16 9:34,bottom 3,Grassland,above ground,33.133,30.179
12/12/16 9:44,bottom 3,Grassland,above ground,34.132,28.222
12/12/16 9:54,bottom 3,Grassland,above ground,34.132,28.875
12/12/16 10:04,bottom 3,Grassland,above ground,35.131,27.567
12/12/16 10:14,bottom 3,Grassland,above ground,35.631,26.911
12/12/16 10:24,bottom 3,Grassland,above ground,35.631,26.911
12/12/16 10:34,bottom 3,Grassland,above ground,36.13,24.935
12/12/16 10:44,bottom 3,Grassland,above ground,36.13,26.253
12/12/16 10:54,bottom 3,Grassland,above ground,35.131,26.253
12/12/16 11:04,bottom 3,Grassland,above ground,35.631,26.911
12/12/16 11:14,bottom 3,Grassland,above ground,36.629,26.253
12/12/16 11:24,bottom 3,Grassland,above ground,36.629,26.253
12/12/16 11:34,bottom 3,Grassland,above ground,36.629,25.595
12/12/16 11:44,bottom 3,Grassland,above ground,36.13,26.253
12/12/16 11:54,bottom 3,Grassland,above ground,36.13,25.595
12/12/16 12:04,bottom 3,Grassland,above ground,37.129,24.935
12/12/16 12:14,bottom 3,Grassland,above ground,38.127,23.611
12/12/16 12:24,bottom 3,Grassland,above ground,38.127,24.935
12/12/16 12:34,bottom 3,Grassland,above ground,37.129,24.935
12/12/16 12:44,bottom 3,Grassland,above ground,36.629,24.935
12/12/16 12:54,bottom 3,Grassland,above ground,37.129,23.611
12/12/16 13:04,bottom 3,Grassland,above ground,38.627,22.948
12/12/16 13:14,bottom 3,Grassland,above ground,38.127,23.611
12/12/16 13:24,bottom 3,Grassland,above ground,38.127,22.283
12/12/16 13:34,bottom 3,Grassland,above ground,40.124,21.617
12/12/16 13:44,bottom 3,Grassland,above ground,41.122,20.949
12/12/16 13:54,bottom 3,Grassland,above ground,39.126,21.617
12/12/16 14:04,bottom 3,Grassland,above ground,41.621,19.611
12/12/16 14:14,bottom 3,Grassland,above ground,41.621,18.939
12/12/16 14:24,bottom 3,Grassland,above ground,39.625,22.283
12/12/16 14:34,bottom 3,Grassland,above ground,41.621,18.939
12/12/16 14:44,bottom 3,Grassland,above ground,42.121,19.611
12/12/16 14:54,bottom 3,Grassland,above ground,43.617,16.242
12/12/16 15:04,bottom 3,Grassland,above ground,43.119,16.242
12/12/16 15:14,bottom 3,Grassland,above ground,42.62,14.886
12/12/16 15:24,bottom 3,Grassland,above ground,43.617,14.886
12/12/16 15:34,bottom 3,Grassland,above ground,43.617,15.565
12/12/16 15:44,bottom 3,Grassland,above ground,43.617,14.886
12/12/16 15:54,bottom 3,Grassland,above ground,44.116,13.525
12/12/16 16:04,bottom 3,Grassland,above ground,44.116,14.206
12/12/16 16:14,bottom 3,Grassland,above ground,43.119,15.565
12/12/16 16:24,bottom 3,Grassland,above ground,43.617,14.886
12/12/16 16:34,bottom 3,Grassland,above ground,44.116,14.206
12/12/16 16:44,bottom 3,Grassland,above ground,46.112,13.525
12/12/16 16:54,bottom 3,Grassland,above ground,43.119,14.206
12/12/16 17:04,bottom 3,Grassland,above ground,36.13,19.611
12/12/16 17:14,bottom 3,Grassland,above ground,44.116,14.886
12/12/16 17:24,bottom 3,Grassland,above ground,43.119,14.206
12/12/16 17:34,bottom 3,Grassland,above ground,35.631,19.611
12/12/16 17:44,bottom 3,Grassland,above ground,40.623,14.886
12/12/16 17:54,bottom 3,Grassland,above ground,44.615,13.525
12/12/16 18:04,bottom 3,Grassland,above ground,42.121,13.525
12/12/16 18:14,bottom 3,Grassland,above ground,38.127,16.918
12/12/16 18:24,bottom 3,Grassland,above ground,36.13,18.267
12/12/16 18:34,bottom 3,Grassland,above ground,35.131,18.939
12/12/16 18:44,bottom 3,Grassland,above ground,34.132,21.617
12/12/16 18:54,bottom 3,Grassland,above ground,34.132,20.281
12/12/16 19:04,bottom 3,Grassland,above ground,34.632,20.281
12/12/16 19:14,bottom 3,Grassland,above ground,34.632,20.949
12/12/16 19:24,bottom 3,Grassland,above ground,34.632,21.617
12/12/16 19:34,bottom 3,Grassland,above ground,34.132,20.949
12/12/16 19:44,bottom 3,Grassland,above ground,33.133,21.617
12/12/16 19:54,bottom 3,Grassland,above ground,30.135,25.595
12/12/16 20:04,bottom 3,Grassland,above ground,28.636,28.222
12/12/16 20:14,bottom 3,Grassland,above ground,27.636,31.477
12/12/16 20:24,bottom 3,Grassland,above ground,26.637,33.415
12/12/16 20:34,bottom 3,Grassland,above ground,26.637,34.059
12/12/16 20:44,bottom 3,Grassland,above ground,26.637,35.342
12/12/16 20:54,bottom 3,Grassland,above ground,26.137,34.701
12/12/16 21:04,bottom 3,Grassland,above ground,26.637,34.059
12/12/16 21:14,bottom 3,Grassland,above ground,25.637,35.982
12/12/16 21:24,bottom 3,Grassland,above ground,26.137,33.415
12/12/16 21:34,bottom 3,Grassland,above ground,24.137,39.162
12/12/16 21:44,bottom 3,Grassland,above ground,22.136,43.561
12/12/16 21:54,bottom 3,Grassland,above ground,22.136,44.185
12/12/16 22:04,bottom 3,Grassland,above ground,21.636,44.807
12/12/16 22:14,bottom 3,Grassland,above ground,23.637,39.794
12/12/16 22:24,bottom 3,Grassland,above ground,24.637,37.258
12/12/16 22:34,bottom 3,Grassland,above ground,23.637,38.529
12/12/16 22:44,bottom 3,Grassland,above ground,24.137,38.529
12/12/16 22:54,bottom 3,Grassland,above ground,24.637,37.258
12/12/16 23:04,bottom 3,Grassland,above ground,25.137,36.62
12/12/16 23:14,bottom 3,Grassland,above ground,25.137,35.982
12/12/16 23:24,bottom 3,Grassland,above ground,25.137,35.342
12/12/16 23:34,bottom 3,Grassland,above ground,25.137,35.342
12/12/16 23:44,bottom 3,Grassland,above ground,24.137,37.258
12/12/16 23:54,bottom 3,Grassland,above ground,24.137,37.894
12/13/16 0:04,bottom 3,Grassland,above ground,23.637,38.529
12/13/16 0:14,bottom 3,Grassland,above ground,23.136,41.055
12/13/16 0:24,bottom 3,Grassland,above ground,23.637,40.425
12/13/16 0:34,bottom 3,Grassland,above ground,23.136,40.425
12/13/16 0:44,bottom 3,Grassland,above ground,23.637,39.794
12/13/16 0:54,bottom 3,Grassland,above ground,22.636,41.055
12/13/16 1:04,bottom 3,Grassland,above ground,22.636,42.311
12/13/16 1:14,bottom 3,Grassland,above ground,22.136,43.561
12/13/16 1:24,bottom 3,Grassland,above ground,22.136,43.561
12/13/16 1:34,bottom 3,Grassland,above ground,21.636,44.807
12/13/16 1:44,bottom 3,Grassland,above ground,21.636,45.428
12/13/16 1:54,bottom 3,Grassland,above ground,22.136,44.185
12/13/16 2:04,bottom 3,Grassland,above ground,22.136,42.311
12/13/16 2:14,bottom 3,Grassland,above ground,22.636,42.311
12/13/16 2:24,bottom 3,Grassland,above ground,22.636,42.937
12/13/16 2:34,bottom 3,Grassland,above ground,22.636,42.937
12/13/16 2:44,bottom 3,Grassland,above ground,22.636,42.311
12/13/16 2:54,bottom 3,Grassland,above ground,22.136,42.937
12/13/16 3:04,bottom 3,Grassland,above ground,22.136,42.311
12/13/16 3:14,bottom 3,Grassland,above ground,22.136,43.561
12/13/16 3:24,bottom 3,Grassland,above ground,22.636,42.311
12/13/16 3:34,bottom 3,Grassland,above ground,23.136,41.055
12/13/16 3:44,bottom 3,Grassland,above ground,22.136,42.311
12/13/16 3:54,bottom 3,Grassland,above ground,21.636,44.185
12/13/16 4:04,bottom 3,Grassland,above ground,21.636,46.048
12/13/16 4:14,bottom 3,Grassland,above ground,21.136,46.048
12/13/16 4:24,bottom 3,Grassland,above ground,20.635,47.899
12/13/16 4:34,bottom 3,Grassland,above ground,21.136,46.666
12/13/16 4:44,bottom 3,Grassland,above ground,21.136,46.666
12/13/16 4:54,bottom 3,Grassland,above ground,20.635,47.899
12/13/16 5:04,bottom 3,Grassland,above ground,22.136,44.185
12/13/16 5:14,bottom 3,Grassland,above ground,22.136,44.185
12/13/16 5:24,bottom 3,Grassland,above ground,23.136,42.311
12/13/16 5:34,bottom 3,Grassland,above ground,23.136,41.683
12/13/16 5:44,bottom 3,Grassland,above ground,22.636,42.311
12/13/16 5:54,bottom 3,Grassland,above ground,22.636,43.561
12/13/16 6:04,bottom 3,Grassland,above ground,22.136,44.185
12/13/16 6:14,bottom 3,Grassland,above ground,23.136,42.937
12/13/16 6:24,bottom 3,Grassland,above ground,22.636,44.807
12/13/16 6:34,bottom 3,Grassland,above ground,23.637,44.185
12/13/16 6:44,bottom 3,Grassland,above ground,26.137,39.162
12/13/16 6:54,bottom 3,Grassland,above ground,27.137,37.258
12/13/16 7:04,bottom 3,Grassland,above ground,27.137,35.982
12/13/16 7:14,bottom 3,Grassland,above ground,28.136,35.342
12/13/16 7:24,bottom 3,Grassland,above ground,29.636,33.415
12/13/16 7:34,bottom 3,Grassland,above ground,29.636,33.415
12/13/16 7:44,bottom 3,Grassland,above ground,31.135,31.477
12/13/16 7:54,bottom 3,Grassland,above ground,30.635,31.477
12/13/16 8:04,bottom 3,Grassland,above ground,32.134,30.829
12/13/16 8:14,bottom 3,Grassland,above ground,32.134,30.179
12/13/16 8:24,bottom 3,Grassland,above ground,32.134,30.179
12/13/16 8:34,bottom 3,Grassland,above ground,33.133,28.875
12/13/16 8:44,bottom 3,Grassland,above ground,33.633,28.222
12/13/16 8:54,bottom 3,Grassland,above ground,34.632,28.222
12/13/16 9:04,bottom 3,Grassland,above ground,33.633,28.222
12/13/16 9:14,bottom 3,Grassland,above ground,34.132,27.567
12/13/16 9:24,bottom 3,Grassland,above ground,34.132,26.911
12/13/16 9:34,bottom 3,Grassland,above ground,35.131,26.253
12/13/16 9:44,bottom 3,Grassland,above ground,35.631,26.253
12/13/16 9:54,bottom 3,Grassland,above ground,35.631,25.595
12/13/16 10:04,bottom 3,Grassland,above ground,36.13,25.595
12/13/16 10:14,bottom 3,Grassland,above ground,36.629,24.935
12/13/16 10:24,bottom 3,Grassland,above ground,37.129,24.274
12/13/16 10:34,bottom 3,Grassland,above ground,36.629,24.935
12/13/16 10:44,bottom 3,Grassland,above ground,37.129,24.274
12/13/16 10:54,bottom 3,Grassland,above ground,37.129,24.274
12/13/16 11:04,bottom 3,Grassland,above ground,37.628,22.283
12/13/16 11:14,bottom 3,Grassland,above ground,38.127,22.948
12/13/16 11:24,bottom 3,Grassland,above ground,38.627,21.617
12/13/16 11:34,bottom 3,Grassland,above ground,37.628,21.617
12/13/16 11:44,bottom 3,Grassland,above ground,37.628,22.283
12/13/16 11:54,bottom 3,Grassland,above ground,38.127,21.617
12/13/16 12:04,bottom 3,Grassland,above ground,38.627,21.617
12/13/16 12:14,bottom 3,Grassland,above ground,38.127,20.949
12/13/16 12:24,bottom 3,Grassland,above ground,38.627,20.949
12/13/16 12:34,bottom 3,Grassland,above ground,39.625,19.611
12/13/16 12:44,bottom 3,Grassland,above ground,39.625,18.939
12/13/16 12:54,bottom 3,Grassland,above ground,39.625,18.267
12/13/16 13:04,bottom 3,Grassland,above ground,39.625,18.267
12/13/16 13:14,bottom 3,Grassland,above ground,39.625,16.918
12/13/16 13:24,bottom 3,Grassland,above ground,39.126,18.267
12/13/16 13:34,bottom 3,Grassland,above ground,40.124,17.593
12/13/16 13:44,bottom 3,Grassland,above ground,39.625,16.918
12/13/16 13:54,bottom 3,Grassland,above ground,40.124,16.918
12/13/16 14:04,bottom 3,Grassland,above ground,40.124,17.593
12/13/16 14:14,bottom 3,Grassland,above ground,40.623,16.242
12/13/16 14:24,bottom 3,Grassland,above ground,41.122,15.565
12/13/16 14:34,bottom 3,Grassland,above ground,41.122,15.565
12/13/16 14:44,bottom 3,Grassland,above ground,40.623,16.242
12/13/16 14:54,bottom 3,Grassland,above ground,41.621,16.242
12/13/16 15:04,bottom 3,Grassland,above ground,41.621,15.565
12/13/16 15:14,bottom 3,Grassland,above ground,43.119,14.206
12/13/16 15:24,bottom 3,Grassland,above ground,40.623,15.565
12/13/16 15:34,bottom 3,Grassland,above ground,41.122,15.565
12/13/16 15:44,bottom 3,Grassland,above ground,42.62,14.886
12/13/16 15:54,bottom 3,Grassland,above ground,43.119,14.206
12/13/16 16:04,bottom 3,Grassland,above ground,42.121,13.525
12/13/16 16:14,bottom 3,Grassland,above ground,42.121,14.206
12/13/16 16:24,bottom 3,Grassland,above ground,44.116,12.158
12/13/16 16:34,bottom 3,Grassland,above ground,42.121,14.206
12/13/16 16:44,bottom 3,Grassland,above ground,43.617,12.842
12/13/16 16:54,bottom 3,Grassland,above ground,42.121,12.842
12/13/16 17:04,bottom 3,Grassland,above ground,44.116,12.158
12/13/16 17:14,bottom 3,Grassland,above ground,43.617,12.842
12/13/16 17:24,bottom 3,Grassland,above ground,42.62,12.158
12/13/16 17:34,bottom 3,Grassland,above ground,41.621,11.473
12/13/16 17:44,bottom 3,Grassland,above ground,42.121,12.842
12/13/16 17:54,bottom 3,Grassland,above ground,41.122,13.525
12/13/16 18:04,bottom 3,Grassland,above ground,41.621,12.842
12/13/16 18:14,bottom 3,Grassland,above ground,40.623,12.158
12/13/16 18:24,bottom 3,Grassland,above ground,38.627,12.842
12/13/16 18:34,bottom 3,Grassland,above ground,40.124,12.158
12/13/16 18:44,bottom 3,Grassland,above ground,37.129,15.565
12/13/16 18:54,bottom 3,Grassland,above ground,35.631,16.918
12/13/16 19:04,bottom 3,Grassland,above ground,35.631,17.593
12/13/16 19:14,bottom 3,Grassland,above ground,34.632,17.593
12/13/16 19:24,bottom 3,Grassland,above ground,34.132,17.593
12/13/16 19:34,bottom 3,Grassland,above ground,34.132,17.593
12/13/16 19:44,bottom 3,Grassland,above ground,32.134,19.611
12/13/16 19:54,bottom 3,Grassland,above ground,30.635,21.617
12/13/16 20:04,bottom 3,Grassland,above ground,29.136,22.948
12/13/16 20:14,bottom 3,Grassland,above ground,28.636,24.935
12/13/16 20:24,bottom 3,Grassland,above ground,27.137,26.911
12/13/16 20:34,bottom 3,Grassland,above ground,26.637,28.222
12/13/16 20:44,bottom 3,Grassland,above ground,25.637,30.179
12/13/16 20:54,bottom 3,Grassland,above ground,24.637,33.415
12/13/16 21:04,bottom 3,Grassland,above ground,24.137,34.701
12/13/16 21:14,bottom 3,Grassland,above ground,23.637,35.982
12/13/16 21:24,bottom 3,Grassland,above ground,24.137,35.342
12/13/16 21:34,bottom 3,Grassland,above ground,23.136,36.62
12/13/16 21:44,bottom 3,Grassland,above ground,23.637,36.62
12/13/16 21:54,bottom 3,Grassland,above ground,23.136,37.258
12/13/16 22:04,bottom 3,Grassland,above ground,23.136,37.894
12/13/16 22:14,bottom 3,Grassland,above ground,23.637,37.258
12/13/16 22:24,bottom 3,Grassland,above ground,24.637,34.701
12/13/16 22:34,bottom 3,Grassland,above ground,23.637,38.529
12/13/16 22:44,bottom 3,Grassland,above ground,23.136,39.162
12/13/16 22:54,bottom 3,Grassland,above ground,22.136,42.311
12/13/16 23:04,bottom 3,Grassland,above ground,23.136,41.055
12/13/16 23:14,bottom 3,Grassland,above ground,23.637,38.529
12/13/16 23:24,bottom 3,Grassland,above ground,25.137,35.982
12/13/16 23:34,bottom 3,Grassland,above ground,25.637,33.415
12/13/16 23:44,bottom 3,Grassland,above ground,25.637,34.701
12/13/16 23:54,bottom 3,Grassland,above ground,25.137,35.342
12/14/16 0:04,bottom 3,Grassland,above ground,25.637,34.701
12/14/16 0:14,bottom 3,Grassland,above ground,26.137,33.415
12/14/16 0:24,bottom 3,Grassland,above ground,25.637,34.059
12/14/16 0:34,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 0:44,bottom 3,Grassland,above ground,25.137,35.342
12/14/16 0:54,bottom 3,Grassland,above ground,25.637,35.342
12/14/16 1:04,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 1:14,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 1:24,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 1:34,bottom 3,Grassland,above ground,24.637,35.982
12/14/16 1:44,bottom 3,Grassland,above ground,25.637,35.342
12/14/16 1:54,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 2:04,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 2:14,bottom 3,Grassland,above ground,24.137,37.894
12/14/16 2:24,bottom 3,Grassland,above ground,24.637,36.62
12/14/16 2:34,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 2:44,bottom 3,Grassland,above ground,25.637,34.701
12/14/16 2:54,bottom 3,Grassland,above ground,25.137,35.342
12/14/16 3:04,bottom 3,Grassland,above ground,25.137,35.982
12/14/16 3:14,bottom 3,Grassland,above ground,25.137,34.701
12/14/16 3:24,bottom 3,Grassland,above ground,24.637,35.342
12/14/16 3:34,bottom 3,Grassland,above ground,24.637,35.982
12/14/16 3:44,bottom 3,Grassland,above ground,24.637,35.982
12/14/16 3:54,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 4:04,bottom 3,Grassland,above ground,24.137,37.894
12/14/16 4:14,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 4:24,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 4:34,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 4:44,bottom 3,Grassland,above ground,23.637,37.894
12/14/16 4:54,bottom 3,Grassland,above ground,23.637,37.894
12/14/16 5:04,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 5:14,bottom 3,Grassland,above ground,24.137,37.894
12/14/16 5:24,bottom 3,Grassland,above ground,24.137,37.258
12/14/16 5:34,bottom 3,Grassland,above ground,24.137,37.894
12/14/16 5:44,bottom 3,Grassland,above ground,23.637,38.529
12/14/16 5:54,bottom 3,Grassland,above ground,23.637,39.162
12/14/16 6:04,bottom 3,Grassland,above ground,23.637,39.794
12/14/16 6:14,bottom 3,Grassland,above ground,24.137,39.794
12/14/16 6:24,bottom 3,Grassland,above ground,24.637,37.258
12/14/16 6:34,bottom 3,Grassland,above ground,25.637,36.62
12/14/16 6:44,bottom 3,Grassland,above ground,26.137,34.701
12/14/16 6:54,bottom 3,Grassland,above ground,27.137,32.77
12/14/16 7:04,bottom 3,Grassland,above ground,28.136,31.477
12/14/16 7:14,bottom 3,Grassland,above ground,29.136,30.179
12/14/16 7:24,bottom 3,Grassland,above ground,29.636,28.875
12/14/16 7:34,bottom 3,Grassland,above ground,30.635,27.567
12/14/16 7:44,bottom 3,Grassland,above ground,30.635,26.253
12/14/16 7:54,bottom 3,Grassland,above ground,31.635,24.935
12/14/16 8:04,bottom 3,Grassland,above ground,31.635,24.274
12/14/16 8:14,bottom 3,Grassland,above ground,30.135,26.253
12/14/16 8:24,bottom 3,Grassland,above ground,31.635,23.611
12/14/16 8:34,bottom 3,Grassland,above ground,30.135,25.595
12/14/16 8:44,bottom 3,Grassland,above ground,34.132,22.283
12/14/16 8:54,bottom 3,Grassland,above ground,34.632,20.949
12/14/16 9:04,bottom 3,Grassland,above ground,35.131,20.949
12/14/16 9:14,bottom 3,Grassland,above ground,34.632,20.949
12/14/16 9:24,bottom 3,Grassland,above ground,33.133,22.948
12/14/16 9:34,bottom 3,Grassland,above ground,31.635,24.935
12/14/16 9:44,bottom 3,Grassland,above ground,37.628,18.267
12/14/16 9:54,bottom 3,Grassland,above ground,37.628,19.611
12/14/16 10:04,bottom 3,Grassland,above ground,37.628,19.611
12/14/16 10:14,bottom 3,Grassland,above ground,38.127,18.267
12/14/16 10:24,bottom 3,Grassland,above ground,37.628,18.267
12/14/16 10:34,bottom 3,Grassland,above ground,38.127,16.918
12/14/16 10:44,bottom 3,Grassland,above ground,38.127,17.593
12/14/16 10:54,bottom 3,Grassland,above ground,39.625,16.242
12/14/16 11:04,bottom 3,Grassland,above ground,36.629,18.939
12/14/16 11:14,bottom 3,Grassland,above ground,37.628,18.267
12/14/16 11:24,bottom 3,Grassland,above ground,38.627,16.918
12/14/16 11:34,bottom 3,Grassland,above ground,41.122,15.565
12/14/16 11:44,bottom 3,Grassland,above ground,37.628,17.593
12/14/16 11:54,bottom 3,Grassland,above ground,40.623,16.242
12/14/16 12:04,bottom 3,Grassland,above ground,40.623,16.242
12/14/16 12:14,bottom 3,Grassland,above ground,41.122,15.565
12/14/16 12:24,bottom 3,Grassland,above ground,40.623,16.242
12/14/16 12:34,bottom 3,Grassland,above ground,41.621,15.565
12/14/16 12:44,bottom 3,Grassland,above ground,42.121,15.565
12/14/16 12:54,bottom 3,Grassland,above ground,42.121,14.886
12/14/16 13:04,bottom 3,Grassland,above ground,40.124,16.242
12/14/16 13:14,bottom 3,Grassland,above ground,42.121,15.565
12/14/16 13:24,bottom 3,Grassland,above ground,42.62,14.206
12/14/16 13:34,bottom 3,Grassland,above ground,42.62,13.525
12/14/16 13:44,bottom 3,Grassland,above ground,43.119,12.842
12/14/16 13:54,bottom 3,Grassland,above ground,43.617,11.473
12/14/16 14:04,bottom 3,Grassland,above ground,44.116,12.158
12/14/16 14:14,bottom 3,Grassland,above ground,41.122,13.525
