Time,Tree,Edge,20 meters,Grass
12/16/16 17:34,24.674,26.137,27.107,27.636
12/16/16 17:44,25.674,26.137,28.606,29.136
12/16/16 17:54,25.174,26.636,28.107,30.135
12/16/16 18:04,25.674,27.136,30.105,32.134
12/16/16 18:14,26.174,27.136,29.606,30.135
12/16/16 18:24,25.674,26.636,27.107,26.637
12/16/16 18:34,25.674,26.137,26.607,26.137
12/16/16 18:44,25.174,26.137,26.107,26.137
12/16/16 18:54,25.174,25.637,26.607,25.637
12/16/16 19:04,25.174,25.637,26.107,25.637
12/16/16 19:14,25.174,25.637,26.107,25.637
12/16/16 19:24,25.174,25.637,26.107,25.137
12/16/16 19:34,24.674,25.137,25.607,24.637
12/16/16 19:44,24.674,25.137,25.107,24.137
12/16/16 19:54,24.174,24.637,24.607,23.637
12/16/16 20:04,23.674,24.137,24.107,23.136
12/16/16 20:14,23.173,23.637,23.607,23.136
12/16/16 20:24,22.673,22.636,22.606,22.136
12/16/16 20:34,22.673,22.636,22.606,22.136
12/16/16 20:44,22.673,22.636,22.606,22.136
12/16/16 20:54,22.673,22.636,22.606,22.136
12/16/16 21:04,22.673,22.636,22.606,22.136
12/16/16 21:14,22.673,22.636,22.606,22.136
12/16/16 21:24,22.673,22.136,22.606,22.136
12/16/16 21:34,22.173,22.136,22.606,22.136
12/16/16 21:44,22.173,22.136,22.106,21.136
12/16/16 21:54,22.673,22.136,22.606,22.136
12/16/16 22:04,22.673,22.136,22.106,22.136
12/16/16 22:14,22.673,22.136,22.106,22.136
12/16/16 22:24,22.673,22.636,22.606,22.136
12/16/16 22:34,22.673,22.636,22.606,22.136
12/16/16 22:44,22.673,22.636,22.606,22.136
12/16/16 22:54,21.172,21.135,21.605,20.635
12/16/16 23:04,21.172,21.135,21.605,20.635
12/16/16 23:14,21.172,21.135,21.605,20.635
12/16/16 23:24,21.172,21.135,21.605,20.635
12/16/16 23:34,21.172,21.135,21.605,21.136
12/16/16 23:44,21.172,21.135,21.605,20.635
12/16/16 23:54,21.172,21.135,21.105,20.635
12/17/16 0:04,20.671,21.135,20.604,20.135
12/17/16 0:14,20.671,20.635,20.104,19.635
12/17/16 0:24,20.671,20.635,19.603,19.635
12/17/16 0:34,20.671,20.635,19.603,19.134
12/17/16 0:44,20.671,20.135,19.102,18.134
12/17/16 0:54,20.671,20.135,19.603,18.634
12/17/16 1:04,20.671,20.135,19.603,18.634
12/17/16 1:14,20.17,20.135,19.603,18.634
12/17/16 1:24,20.17,20.135,19.603,18.634
12/17/16 1:34,20.17,19.634,19.102,18.134
12/17/16 1:44,20.17,20.135,19.102,17.633
12/17/16 1:54,20.17,19.634,18.602,17.633
12/17/16 2:04,20.17,19.634,19.102,17.133
12/17/16 2:14,20.17,19.634,18.602,17.133
12/17/16 2:24,19.669,19.634,18.101,16.632
12/17/16 2:34,19.168,18.633,17.6,16.132
12/17/16 2:44,19.669,19.134,17.6,16.132
12/17/16 2:54,18.667,18.132,17.099,15.631
12/17/16 3:04,18.667,18.132,17.099,15.631
12/17/16 3:14,18.667,18.132,17.099,15.631
12/17/16 3:24,18.667,18.132,17.099,15.631
12/17/16 3:34,18.667,18.132,17.099,15.631
12/17/16 3:44,18.166,17.632,17.099,15.631
12/17/16 3:54,18.667,17.632,17.099,15.13
12/17/16 4:04,18.166,17.632,16.598,15.631
12/17/16 4:14,18.166,17.632,17.099,15.13
12/17/16 4:24,18.667,18.132,17.099,15.13
12/17/16 4:34,18.667,18.132,17.099,14.63
12/17/16 4:44,18.667,17.632,16.598,14.63
12/17/16 4:54,18.667,18.132,17.099,15.13
12/17/16 5:04,18.667,17.632,16.598,14.63
12/17/16 5:14,18.667,17.632,16.097,14.63
12/17/16 5:24,18.667,17.632,16.598,15.13
12/17/16 5:34,18.667,18.633,17.6,15.631
12/17/16 5:44,18.667,18.132,17.6,16.132
12/17/16 5:54,18.667,18.132,17.099,16.132
12/17/16 6:04,18.667,18.633,17.099,16.132
12/17/16 6:14,18.667,18.132,17.6,15.631
12/17/16 6:24,18.667,18.132,17.6,17.633
12/17/16 6:34,19.168,18.633,18.101,19.134
12/17/16 6:44,20.17,18.633,18.602,20.635
12/17/16 6:54,20.17,19.134,18.602,21.136
12/17/16 7:04,22.173,19.134,19.603,22.636
12/17/16 7:14,20.671,19.634,21.105,23.637
12/17/16 7:24,21.172,20.135,24.107,24.637
12/17/16 7:34,22.673,20.635,28.107,25.637
12/17/16 7:44,22.673,21.135,30.605,27.636
12/17/16 7:54,23.173,21.636,31.104,27.636
12/17/16 8:04,25.174,22.136,32.602,27.636
12/17/16 8:14,24.174,22.636,31.603,28.636
12/17/16 8:24,23.674,22.636,32.602,29.136
12/17/16 8:34,25.674,23.136,33.6,30.135
12/17/16 8:44,24.674,24.137,33.6,29.636
12/17/16 8:54,24.674,26.137,35.097,30.135
12/17/16 9:04,25.174,25.137,35.097,30.635
12/17/16 9:14,25.174,25.137,36.095,31.135
12/17/16 9:24,26.174,25.137,37.591,32.134
12/17/16 9:34,26.174,25.637,37.591,32.634
12/17/16 9:44,28.672,26.636,37.591,32.134
12/17/16 9:54,27.673,26.636,36.095,33.133
12/17/16 10:04,28.173,27.636,37.092,33.133
12/17/16 10:14,29.172,28.136,41.08,35.631
12/17/16 10:24,26.674,28.136,32.103,33.133
12/17/16 10:34,27.174,28.635,30.605,30.135
12/17/16 10:44,29.671,31.133,36.594,36.13
12/17/16 10:54,30.17,30.633,37.092,34.632
12/17/16 11:04,28.672,30.633,37.591,35.631
12/17/16 11:14,30.17,35.126,40.083,35.631
12/17/16 11:24,30.17,34.627,41.08,37.628
12/17/16 11:34,29.671,31.133,37.591,34.632
12/17/16 11:44,30.669,34.627,36.594,32.634
12/17/16 11:54,30.669,32.131,39.087,36.629
12/17/16 12:04,28.672,31.632,32.103,33.633
12/17/16 12:14,29.671,34.128,36.095,31.135
12/17/16 12:24,31.169,32.631,36.594,35.631
12/17/16 12:34,30.669,34.627,34.099,32.134
12/17/16 12:44,34.66,35.126,38.588,35.631
12/17/16 12:54,33.164,36.124,40.083,32.634
12/17/16 13:04,35.657,36.124,38.588,36.629
12/17/16 13:14,36.654,37.122,39.087,37.628
12/17/16 13:24,33.164,37.62,35.097,33.633
12/17/16 13:34,32.665,33.13,36.095,36.629
12/17/16 13:44,33.164,37.62,38.588,37.628
12/17/16 13:54,32.167,37.122,37.092,37.129
12/17/16 14:04,32.167,36.623,37.092,37.628
12/17/16 14:14,32.665,36.623,38.588,38.127
12/17/16 14:24,32.665,36.623,38.09,37.129
12/17/16 14:34,33.663,36.124,37.591,38.127
12/17/16 14:44,34.162,38.618,38.588,38.627
12/17/16 14:54,33.663,37.122,39.087,38.627
12/17/16 15:04,34.66,38.618,38.09,38.127
12/17/16 15:14,34.162,39.116,38.588,39.126
12/17/16 15:24,33.164,39.615,37.591,34.632
12/17/16 15:34,36.155,39.116,39.585,39.625
12/17/16 15:44,35.657,37.62,41.08,39.625
12/17/16 15:54,33.164,36.124,36.095,34.132
12/17/16 16:04,35.657,37.122,38.09,37.628
12/17/16 16:14,34.66,35.126,37.092,38.127
12/17/16 16:24,39.641,36.124,39.585,34.632
12/17/16 16:34,37.152,35.625,37.591,35.131
12/17/16 16:44,33.164,33.13,35.097,32.634
12/17/16 16:54,36.155,34.128,38.09,36.13
12/17/16 17:04,33.164,35.126,36.095,32.134
12/17/16 17:14,30.669,31.133,31.603,33.633
12/17/16 17:24,32.665,33.629,39.087,37.129
12/17/16 17:34,32.167,33.629,38.588,39.625
12/17/16 17:44,32.167,33.13,38.09,36.13
12/17/16 17:54,32.665,33.629,39.087,37.628
12/17/16 18:04,31.169,32.131,35.596,32.134
12/17/16 18:14,30.17,30.134,32.103,34.632
12/17/16 18:24,31.668,32.131,36.594,36.629
12/17/16 18:34,31.169,31.133,36.095,36.13
12/17/16 18:44,32.665,31.133,36.594,34.632
12/17/16 18:54,30.669,30.134,36.095,32.134
12/17/16 19:04,30.17,30.134,31.104,31.635
12/17/16 19:14,30.17,29.634,29.606,30.635
12/17/16 19:24,29.172,29.135,29.106,30.635
12/17/16 19:34,28.672,28.136,27.607,28.636
12/17/16 19:44,28.173,27.636,27.107,29.636
12/17/16 19:54,27.673,27.136,27.107,28.636
12/17/16 20:04,27.174,26.636,26.107,26.637
12/17/16 20:14,26.174,26.137,25.107,25.637
12/17/16 20:24,25.674,25.637,24.107,25.137
12/17/16 20:34,25.174,24.637,23.107,24.637
12/17/16 20:44,24.674,24.637,22.606,23.637
12/17/16 20:54,24.674,24.137,22.106,23.136
12/17/16 21:04,23.674,23.637,21.105,22.636
12/17/16 21:14,23.674,23.136,20.604,22.136
12/17/16 21:24,23.674,23.136,21.105,22.136
12/17/16 21:34,23.173,23.136,20.104,21.636
12/17/16 21:44,22.673,22.136,17.6,21.136
12/17/16 21:54,23.173,22.636,16.097,22.136
12/17/16 22:04,23.173,22.636,16.097,22.136
12/17/16 22:14,23.173,22.636,16.598,22.136
12/17/16 22:24,22.673,22.636,17.099,22.136
12/17/16 22:34,22.673,22.636,17.099,22.136
12/17/16 22:44,22.673,22.136,16.598,21.136
12/17/16 22:54,22.173,22.136,16.097,21.136
12/17/16 23:04,22.173,21.636,16.097,20.635
12/17/16 23:14,21.672,21.135,15.094,20.635
12/17/16 23:24,21.172,21.135,14.593,20.135
12/17/16 23:34,21.172,20.635,14.092,20.135
12/17/16 23:44,21.172,20.635,14.092,19.635
12/17/16 23:54,20.671,20.635,14.092,19.134
12/18/16 0:04,20.671,20.135,14.092,19.134
12/18/16 0:14,20.17,20.135,13.089,19.134
12/18/16 0:24,20.17,19.634,13.59,19.134
12/18/16 0:34,19.669,19.634,12.588,18.634
12/18/16 0:44,19.168,19.134,12.086,17.633
12/18/16 0:54,18.667,18.633,11.584,17.633
12/18/16 1:04,18.166,18.132,11.083,16.632
12/18/16 1:14,18.166,17.632,11.083,16.132
12/18/16 1:24,18.166,18.132,11.083,16.632
12/18/16 1:34,18.166,18.633,11.584,17.633
12/18/16 1:44,18.667,18.132,12.086,17.633
12/18/16 1:54,18.667,18.633,12.086,17.633
12/18/16 2:04,18.667,18.633,11.584,17.633
12/18/16 2:14,18.667,18.633,12.086,17.633
12/18/16 2:24,18.667,18.633,12.086,17.633
12/18/16 2:34,18.667,18.633,11.584,17.633
12/18/16 2:44,18.166,18.132,11.584,17.133
12/18/16 2:54,18.166,18.132,11.584,16.632
12/18/16 3:04,18.166,17.632,11.083,16.132
12/18/16 3:14,17.665,17.131,11.083,15.631
12/18/16 3:24,17.164,17.131,10.079,14.129
12/18/16 3:34,16.663,16.63,10.581,13.128
12/18/16 3:44,16.161,16.129,9.577,13.128
12/18/16 3:54,16.161,16.129,9.577,14.129
12/18/16 4:04,16.161,15.629,9.076,12.627
12/18/16 4:14,15.66,15.128,8.574,11.125
12/18/16 4:24,15.158,15.128,9.076,11.625
12/18/16 4:34,15.158,14.627,8.574,11.125
12/18/16 4:44,15.158,14.627,8.574,11.125
12/18/16 4:54,14.657,14.126,8.574,10.624
12/18/16 5:04,14.657,14.126,8.574,10.624
12/18/16 5:14,14.657,13.625,8.072,10.624
12/18/16 5:24,14.657,14.627,8.072,10.624
12/18/16 5:34,14.657,14.126,8.072,11.125
12/18/16 5:44,14.155,14.126,8.072,11.625
12/18/16 5:54,14.155,14.126,8.072,11.125
12/18/16 6:04,14.155,14.126,8.072,12.627
12/18/16 6:14,14.657,14.627,8.574,14.129
12/18/16 6:24,14.657,14.627,9.076,15.631
12/18/16 6:34,15.66,15.128,9.577,16.632
12/18/16 6:44,16.663,15.128,9.577,17.633
12/18/16 6:54,16.663,15.629,10.079,18.634
12/18/16 7:04,18.667,15.629,11.083,19.134
12/18/16 7:14,17.665,16.129,12.588,20.135
12/18/16 7:24,17.665,16.63,17.6,20.135
12/18/16 7:34,18.667,17.131,19.102,21.136
12/18/16 7:44,18.667,17.131,20.104,21.636
12/18/16 7:54,19.168,17.632,25.107,22.136
12/18/16 8:04,20.671,18.132,29.106,23.136
12/18/16 8:14,19.669,18.633,32.103,23.637
12/18/16 8:24,19.669,19.134,34.099,24.137
12/18/16 8:34,21.172,19.634,36.095,25.137
12/18/16 8:44,21.172,20.135,38.09,25.137
12/18/16 8:54,21.672,22.636,40.083,26.637
12/18/16 9:04,22.173,21.636,41.578,27.636
12/18/16 9:14,22.173,21.636,42.574,28.136
12/18/16 9:24,22.673,22.136,43.57,25.637
12/18/16 9:34,23.674,24.637,35.097,26.637
12/18/16 9:44,,23.136,36.594,25.637
12/18/16 9:54,,23.136,36.594,26.137
12/18/16 10:04,,23.637,35.596,27.636
12/18/16 10:14,,23.637,35.596,27.636
12/18/16 10:24,,24.137,34.099,27.636
12/18/16 10:34,,24.637,37.092,28.636
12/18/16 10:44,,26.137,36.594,28.136
12/18/16 10:54,,27.136,36.594,28.136
12/18/16 11:04,,28.635,36.095,27.636
12/18/16 11:14,,29.634,35.097,28.136
12/18/16 11:24,,28.635,35.596,29.136
12/18/16 11:34,,29.135,36.095,28.636
12/18/16 11:44,,30.134,36.594,28.636
12/18/16 11:54,,30.134,34.598,29.136
12/18/16 12:04,,31.133,35.097,29.136
12/18/16 12:14,,32.631,36.095,29.636
12/18/16 12:24,,31.133,35.097,29.136
12/18/16 12:34,,31.632,34.099,29.636
12/18/16 12:44,,32.131,34.598,30.135
12/18/16 12:54,,31.632,34.099,30.635
12/18/16 13:04,,32.131,36.095,30.635
12/18/16 13:14,,32.131,35.596,31.135
12/18/16 13:24,,32.631,35.596,31.635
12/18/16 13:34,,32.131,34.099,31.635
12/18/16 13:44,,31.133,36.095,32.134
12/18/16 13:54,,32.631,35.596,32.634
12/18/16 14:04,,33.13,36.095,34.132
12/18/16 14:14,,33.629,37.092,32.634
12/18/16 14:24,,34.627,36.095,33.133
12/18/16 14:34,,34.128,37.591,33.133
12/18/16 14:44,,33.629,36.095,34.632
12/18/16 14:54,,34.128,36.594,34.632
12/18/16 15:04,,33.629,37.591,34.632
12/18/16 15:14,,34.128,37.092,35.131
12/18/16 15:24,,36.124,37.591,35.631
12/18/16 15:34,,34.128,37.591,35.131
12/18/16 15:44,,33.13,38.09,34.632
12/18/16 15:54,,33.629,37.591,35.131
12/18/16 16:04,,34.128,37.591,36.629
12/18/16 16:14,,31.632,37.591,36.13
12/18/16 16:24,,30.633,37.591,36.13
12/18/16 16:34,,31.632,36.594,35.131
12/18/16 16:44,,30.134,37.591,36.13
12/18/16 16:54,,30.134,37.591,36.13
12/18/16 17:04,,31.632,36.594,35.631
12/18/16 17:14,,31.133,37.092,36.13
12/18/16 17:24,,29.634,37.092,36.13
12/18/16 17:34,,28.635,37.591,36.13
12/18/16 17:44,,29.135,36.594,35.131
12/18/16 17:54,,30.134,36.594,34.632
12/18/16 18:04,,28.635,35.596,34.132
12/18/16 18:14,,28.136,35.596,35.131
12/18/16 18:24,,28.136,35.097,34.632
12/18/16 18:34,,27.136,34.099,33.133
12/18/16 18:44,,27.136,34.099,33.133
12/18/16 18:54,,26.636,32.602,29.636
12/18/16 19:04,,26.137,27.607,28.636
12/18/16 19:14,,26.137,24.607,27.137
12/18/16 19:24,,25.637,23.107,28.636
12/18/16 19:34,,24.637,21.605,26.637
12/18/16 19:44,,24.137,19.603,29.136
12/18/16 19:54,,23.136,18.602,27.137
12/18/16 20:04,,22.636,17.6,21.636
12/18/16 20:14,,21.135,16.097,18.634
12/18/16 20:24,,20.135,15.596,17.633
12/18/16 20:34,,19.634,14.593,17.133
12/18/16 20:44,,19.134,14.092,15.631
12/18/16 20:54,,18.132,12.588,14.63
12/18/16 21:04,,18.132,12.086,14.63
12/18/16 21:14,,17.632,12.086,13.128
12/18/16 21:24,,17.632,11.584,12.627
12/18/16 21:34,,17.131,11.584,12.627
12/18/16 21:44,,17.632,11.584,14.129
12/18/16 21:54,,17.632,12.086,15.13
12/18/16 22:04,,17.131,12.086,13.128
12/18/16 22:14,,16.129,11.584,13.128
12/18/16 22:24,,16.129,11.584,12.126
12/18/16 22:34,,16.63,11.584,11.125
12/18/16 22:44,,17.131,12.588,14.63
12/18/16 22:54,,18.132,13.089,14.129
12/18/16 23:04,,18.132,13.59,14.63
12/18/16 23:14,,18.132,14.092,15.631
12/18/16 23:24,,17.632,16.097,16.632
12/18/16 23:34,,18.633,17.099,18.134
12/18/16 23:44,,19.134,17.099,18.134
12/18/16 23:54,,18.633,17.099,18.134
12/19/16 0:04,,18.633,17.099,17.633
12/19/16 0:14,,18.633,17.099,17.633
12/19/16 0:24,,18.633,17.099,17.633
12/19/16 0:34,,18.132,17.099,17.633
12/19/16 0:44,,18.132,17.099,17.133
12/19/16 0:54,,17.632,17.099,17.133
12/19/16 1:04,,17.632,17.099,17.133
12/19/16 1:14,,17.632,16.598,16.632
12/19/16 1:24,,17.131,16.598,16.632
12/19/16 1:34,,17.131,16.598,16.632
12/19/16 1:44,,17.131,16.598,16.632
12/19/16 1:54,,17.131,16.598,16.632
12/19/16 2:04,,17.131,16.598,16.132
12/19/16 2:14,,16.63,16.598,16.632
12/19/16 2:24,,17.131,16.598,16.632
12/19/16 2:34,,16.63,16.598,16.132
12/19/16 2:44,,16.63,16.598,16.132
12/19/16 2:54,,16.63,16.097,16.132
12/19/16 3:04,,16.63,16.097,16.132
12/19/16 3:14,,16.63,16.097,16.132
12/19/16 3:24,,16.63,16.097,15.631
12/19/16 3:34,,16.63,15.596,15.631
12/19/16 3:44,,16.63,16.097,15.631
12/19/16 3:54,,16.129,15.596,15.631
12/19/16 4:04,,16.129,16.097,15.631
12/19/16 4:14,,16.129,15.596,15.631
12/19/16 4:24,,16.129,15.596,15.631
12/19/16 4:34,,16.129,15.596,15.13
12/19/16 4:44,,16.129,15.596,15.631
12/19/16 4:54,,16.129,15.596,15.13
12/19/16 5:04,,16.129,15.094,15.13
12/19/16 5:14,,15.629,15.094,15.13
12/19/16 5:24,,15.629,15.094,15.13
12/19/16 5:34,,15.629,15.094,14.63
12/19/16 5:44,,15.629,15.094,15.13
12/19/16 5:54,,15.629,15.094,14.63
12/19/16 6:04,,15.629,15.094,15.13
12/19/16 6:14,,15.629,15.094,15.13
12/19/16 6:24,,16.129,15.596,15.631
12/19/16 6:34,,16.129,16.097,16.132
12/19/16 6:44,,16.129,16.097,17.133
12/19/16 6:54,,16.63,16.598,17.633
12/19/16 7:04,,16.63,17.099,18.134
12/19/16 7:14,,17.131,18.602,18.634
12/19/16 7:24,,17.632,23.107,19.134
12/19/16 7:34,,17.632,25.607,19.635
12/19/16 7:44,,19.134,22.106,19.635
12/19/16 7:54,,19.134,21.605,19.635
12/19/16 8:04,,19.134,25.607,21.136
12/19/16 8:14,,19.634,28.606,22.136
12/19/16 8:24,,20.635,26.607,22.636
12/19/16 8:34,,21.135,27.607,23.637
12/19/16 8:44,,21.135,30.105,23.637
12/19/16 8:54,,23.136,27.107,24.137
12/19/16 9:04,,23.136,26.607,24.637
12/19/16 9:14,,23.136,33.6,26.137
12/19/16 9:24,,24.637,28.606,24.637
12/19/16 9:34,,23.136,33.101,28.136
12/19/16 9:44,,25.137,31.104,27.636
12/19/16 9:54,,25.137,33.101,28.136
12/19/16 10:04,,25.137,34.099,29.636
12/19/16 10:14,,25.637,31.603,26.637
12/19/16 10:24,,26.137,31.603,27.636
12/19/16 10:34,,26.137,34.099,28.136
12/19/16 10:44,,27.136,31.104,29.136
12/19/16 10:54,,25.637,31.603,30.135
12/19/16 11:04,,29.135,34.598,30.635
12/19/16 11:14,,30.134,33.6,31.635
12/19/16 11:24,,29.634,34.598,32.634
12/19/16 11:34,,29.634,32.103,28.136
12/19/16 11:44,,30.633,34.598,32.134
12/19/16 11:54,,31.133,35.097,31.135
12/19/16 12:04,,31.632,36.095,32.134
12/19/16 12:14,,31.632,35.596,33.133
12/19/16 12:24,,30.134,35.596,32.634
12/19/16 12:34,,33.629,36.594,33.133
12/19/16 12:44,,31.632,31.603,31.135
12/19/16 12:54,,30.134,34.598,33.633
12/19/16 13:04,,34.128,35.596,31.635
12/19/16 13:14,,33.13,36.594,36.629
12/19/16 13:24,,33.13,36.594,35.131
12/19/16 13:34,,33.629,37.591,35.631
12/19/16 13:44,,33.629,37.092,37.129
12/19/16 13:54,,34.128,38.09,32.634
12/19/16 14:04,,31.632,36.095,37.129
12/19/16 14:14,,35.126,38.09,38.127
12/19/16 14:24,,36.623,39.087,38.627
12/19/16 14:34,,36.124,38.588,38.127
12/19/16 14:44,,36.623,39.087,36.13
12/19/16 14:54,,35.625,38.588,40.124
12/19/16 15:04,,32.631,35.097,37.628
12/19/16 15:14,,37.62,39.585,39.625
12/19/16 15:24,,37.62,38.588,37.129
12/19/16 15:34,,33.13,37.591,39.625
12/19/16 15:44,,36.623,39.087,38.127
12/19/16 15:54,,35.625,38.588,38.627
12/19/16 16:04,,37.122,38.588,39.625
12/19/16 16:14,,35.625,40.083,41.621
12/19/16 16:24,,34.627,40.582,40.623
12/19/16 16:34,,34.627,39.585,39.126
12/19/16 16:44,,33.629,40.083,39.625
12/19/16 16:54,,34.128,39.585,41.122
12/19/16 17:04,,35.126,38.588,42.121
12/19/16 17:14,,35.126,39.585,43.617
12/19/16 17:24,,33.629,40.083,40.623
12/19/16 17:34,,33.629,39.585,41.122
12/19/16 17:44,,33.13,38.588,40.124
12/19/16 17:54,,33.629,37.092,38.627
12/19/16 18:04,,33.13,38.09,38.127
12/19/16 18:14,,32.131,38.09,39.625
12/19/16 18:24,,31.632,34.598,35.131
12/19/16 18:34,,31.133,33.101,35.631
12/19/16 18:44,,31.133,32.602,32.134
12/19/16 18:54,,30.633,36.095,34.132
12/19/16 19:04,,30.633,32.602,32.134
12/19/16 19:14,,30.134,29.106,29.136
12/19/16 19:24,,29.135,28.606,30.135
12/19/16 19:34,,28.635,27.107,28.136
12/19/16 19:44,,27.636,25.107,25.637
12/19/16 19:54,,27.136,23.107,23.637
12/19/16 20:04,,26.137,22.106,21.636
12/19/16 20:14,,25.637,20.604,21.636
12/19/16 20:24,,25.137,20.604,20.635
12/19/16 20:34,,23.637,20.104,19.635
12/19/16 20:44,,22.136,18.602,19.134
12/19/16 20:54,,22.136,18.101,18.134
12/19/16 21:04,,22.136,18.602,17.633
12/19/16 21:14,,22.136,18.602,18.634
12/19/16 21:24,,21.135,18.101,18.134
12/19/16 21:34,,20.635,17.099,17.133
12/19/16 21:44,,20.635,17.099,17.133
12/19/16 21:54,,20.635,17.099,17.633
12/19/16 22:04,,20.135,17.099,16.632
12/19/16 22:14,,19.634,16.598,16.632
12/19/16 22:24,,20.135,16.598,16.632
12/19/16 22:34,,20.135,16.598,15.631
12/19/16 22:44,,20.135,16.097,16.132
12/19/16 22:54,,18.633,16.598,15.631
12/19/16 23:04,,19.134,16.598,16.132
12/19/16 23:14,,20.135,16.598,16.132
12/19/16 23:24,,20.635,16.598,15.13
12/19/16 23:34,,20.135,16.598,15.631
12/19/16 23:44,,20.135,16.097,15.631
12/19/16 23:54,,19.134,16.097,15.631
12/20/16 0:04,,19.634,16.097,15.13
12/20/16 0:14,,19.134,16.598,16.632
12/20/16 0:24,,19.634,16.598,17.633
12/20/16 0:34,,20.135,17.6,19.134
12/20/16 0:44,,20.635,18.602,19.134
12/20/16 0:54,,20.635,18.101,18.634
12/20/16 1:04,,20.135,18.602,18.134
12/20/16 1:14,,20.135,18.602,18.634
12/20/16 1:24,,19.634,18.602,18.134
12/20/16 1:34,,19.634,17.6,18.134
12/20/16 1:44,,19.134,18.101,17.133
12/20/16 1:54,,19.634,17.099,17.633
12/20/16 2:04,,19.134,17.099,17.133
12/20/16 2:14,,19.634,17.099,17.133
12/20/16 2:24,,19.134,16.598,17.633
12/20/16 2:34,,19.134,17.099,17.133
12/20/16 2:44,,19.134,17.099,17.633
12/20/16 2:54,,18.633,16.598,16.632
12/20/16 3:04,,18.633,16.097,16.132
12/20/16 3:14,,18.132,16.097,16.632
12/20/16 3:24,,18.132,15.596,16.632
12/20/16 3:34,,18.132,15.596,15.631
12/20/16 3:44,,17.632,16.097,15.631
12/20/16 3:54,,17.632,16.598,16.632
12/20/16 4:04,,18.132,16.598,16.632
12/20/16 4:14,,18.132,16.097,16.632
12/20/16 4:24,,18.132,16.097,16.632
12/20/16 4:34,,18.132,16.598,16.632
12/20/16 4:44,,18.132,16.598,16.632
12/20/16 4:54,,18.132,17.099,17.133
12/20/16 5:04,,18.132,17.099,16.632
12/20/16 5:14,,18.132,17.099,16.632
12/20/16 5:24,,18.132,16.598,16.132
12/20/16 5:34,,18.132,16.598,16.632
12/20/16 5:44,,17.632,16.598,17.133
12/20/16 5:54,,18.132,17.099,17.133
12/20/16 6:04,,18.132,17.099,17.133
12/20/16 6:14,,18.132,17.6,17.633
12/20/16 6:24,,18.132,17.6,18.134
12/20/16 6:34,,18.633,18.101,17.633
12/20/16 6:44,,18.633,18.101,18.134
12/20/16 6:54,,18.633,18.602,18.134
12/20/16 7:04,,18.132,19.102,18.634
12/20/16 7:14,,19.134,20.104,20.135
12/20/16 7:24,,19.634,21.605,22.136
12/20/16 7:34,,20.635,23.107,22.136
12/20/16 7:44,,21.135,22.606,21.636
12/20/16 7:54,,21.135,22.106,21.636
12/20/16 8:04,,22.136,30.105,26.137
12/20/16 8:14,,23.637,31.603,28.136
12/20/16 8:24,,24.637,29.106,26.137
12/20/16 8:34,,24.137,27.107,25.137
12/20/16 8:44,,25.637,33.101,30.635
12/20/16 8:54,,27.136,34.598,30.135
12/20/16 9:04,,27.636,34.099,30.135
12/20/16 9:14,,27.636,35.097,30.635
12/20/16 9:24,,28.635,37.092,33.133
12/20/16 9:34,,29.634,36.095,31.135
12/20/16 9:44,,29.135,36.095,33.633
12/20/16 9:54,,30.134,37.591,33.633
12/20/16 10:04,,30.633,38.588,34.132
12/20/16 10:14,,30.134,38.09,34.632
12/20/16 10:24,,31.133,38.09,35.631
12/20/16 10:34,,31.632,38.588,35.131
12/20/16 10:44,,30.633,35.596,35.131
12/20/16 10:54,,35.126,39.087,35.631
12/20/16 11:04,,32.631,35.596,34.632
12/20/16 11:14,,33.13,39.087,37.129
12/20/16 11:24,,35.625,38.588,35.631
12/20/16 11:34,,32.131,35.596,35.131
12/20/16 11:44,,34.128,36.095,34.632
12/20/16 11:54,,34.128,37.591,34.632
12/20/16 12:04,,33.629,36.095,34.632
12/20/16 12:14,,36.124,40.083,37.628
12/20/16 12:24,,39.116,41.578,37.628
12/20/16 12:34,,39.615,40.083,39.625
12/20/16 12:44,,38.119,40.083,38.627
12/20/16 12:54,,38.618,40.582,40.623
12/20/16 13:04,,40.114,41.08,39.126
12/20/16 13:14,,38.119,41.08,41.122
12/20/16 13:24,,40.114,41.08,40.124
12/20/16 13:34,,40.114,41.578,40.623
12/20/16 13:44,,39.615,41.578,40.124
12/20/16 13:54,,40.612,42.076,40.124
12/20/16 14:04,,41.11,42.076,42.121
12/20/16 14:14,,40.612,43.072,41.621
12/20/16 14:24,,41.609,43.072,42.121
12/20/16 14:34,,41.11,43.57,43.119
12/20/16 14:44,,43.104,43.57,42.121
12/20/16 14:54,,41.609,42.574,43.119
12/20/16 15:04,,42.605,42.574,43.119
12/20/16 15:14,,42.107,43.57,43.119
12/20/16 15:24,,42.605,43.072,43.617
12/20/16 15:34,,42.107,44.566,44.116
12/20/16 15:44,,41.609,43.57,44.615
12/20/16 15:54,,42.605,43.57,43.119
12/20/16 16:04,,41.609,45.064,43.617
12/20/16 16:14,,40.114,44.068,45.114
12/20/16 16:24,,39.615,43.072,43.617
12/20/16 16:34,,39.116,43.57,42.62
12/20/16 16:44,,38.618,43.072,44.615
12/20/16 16:54,,37.122,41.578,42.121
12/20/16 17:04,,39.116,44.068,45.114
12/20/16 17:14,,40.114,42.076,43.119
12/20/16 17:24,,37.62,42.076,42.121
